Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,-0.584828,2025-04-10 14:25:13,-172.05
0.0022222222222222222,0.002222,2.68235,2025-04-10 14:25:16,-172.05
0.0044444444444444444,0.004444,2.98318,2025-04-10 14:25:18,-172.05
0.006666666666666666,0.006667,3.17111,2025-04-10 14:25:21,-172.05
0.008888888888888889,0.008889,3.28589,2025-04-10 14:25:23,-172.05
0.011111111111111112,0.01111,3.35444,2025-04-10 14:25:26,-172.05
0.013333333333333332,0.01333,3.39224,2025-04-10 14:25:28,-172.05
0.015555555555555555,0.01556,3.41155,2025-04-10 14:25:31,-172.05
0.017777777777777778,0.01778,3.41827,2025-04-10 14:25:33,-172.05
0.02,0.02,3.41819,2025-04-10 14:25:36,-172.05
