Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,-0.557901,2025-04-10 14:54:46,-60.45
0.0022222222222222222,0.002222,2.05193,2025-04-10 14:54:49,-60.45
0.0044444444444444444,0.004444,2.10503,2025-04-10 14:54:51,-60.45
0.006666666666666666,0.006667,2.14846,2025-04-10 14:54:54,-60.45
0.008888888888888889,0.008889,2.18767,2025-04-10 14:54:56,-60.45
0.011111111111111112,0.01111,2.22423,2025-04-10 14:54:59,-60.45
0.013333333333333332,0.01333,2.2589,2025-04-10 14:55:02,-60.45
0.015555555555555555,0.01556,2.29222,2025-04-10 14:55:04,-60.45
0.017777777777777778,0.01778,2.32405,2025-04-10 14:55:07,-60.45
0.02,0.02,2.35479,2025-04-10 14:55:09,-60.45
