Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,-0.657107,2025-04-10 14:28:00,-160.05
0.0022222222222222222,0.002222,2.44546,2025-04-10 14:28:03,-160.05
0.0044444444444444444,0.004444,2.64811,2025-04-10 14:28:05,-160.05
0.006666666666666666,0.006667,2.78949,2025-04-10 14:28:08,-160.05
0.008888888888888889,0.008889,2.88973,2025-04-10 14:28:10,-160.05
0.011111111111111112,0.01111,2.96223,2025-04-10 14:28:13,-160.05
0.013333333333333332,0.01333,3.012,2025-04-10 14:28:15,-160.05
0.015555555555555555,0.01556,3.05037,2025-04-10 14:28:18,-160.05
0.017777777777777778,0.01778,3.07645,2025-04-10 14:28:20,-160.05
0.02,0.02,3.09372,2025-04-10 14:28:23,-160.05
