Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,-0.387832,2025-04-10 14:18:15,-193.31
0.0022222222222222222,0.002222,3.2703,2025-04-10 14:18:18,-193.31
0.0044444444444444444,0.004444,3.7792,2025-04-10 14:18:20,-193.31
0.006666666666666666,0.006667,3.99953,2025-04-10 14:18:23,-193.31
0.008888888888888889,0.008889,4.07208,2025-04-10 14:18:25,-193.31
0.011111111111111112,0.01111,4.0755,2025-04-10 14:18:28,-193.31
0.013333333333333332,0.01333,4.0417,2025-04-10 14:18:31,-193.31
0.015555555555555555,0.01556,3.99818,2025-04-10 14:18:33,-193.31
0.017777777777777778,0.01778,3.94951,2025-04-10 14:18:36,-193.31
0.02,0.02,3.90102,2025-04-10 14:18:38,-193.31
