Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,0.67933,2025-04-10 15:00:21,-40.59
0.0022222222222222222,0.002222,2.01824,2025-04-10 15:00:23,-40.59
0.0044444444444444444,0.004444,2.07117,2025-04-10 15:00:26,-40.59
0.006666666666666666,0.006667,2.11364,2025-04-10 15:00:28,-40.59
0.008888888888888889,0.008889,2.15176,2025-04-10 15:00:31,-40.59
0.011111111111111112,0.01111,2.18731,2025-04-10 15:00:33,-40.59
0.013333333333333332,0.01333,2.22113,2025-04-10 15:00:36,-40.59
0.015555555555555555,0.01556,2.25379,2025-04-10 15:00:39,-40.59
0.017777777777777778,0.01778,2.28516,2025-04-10 15:00:41,-40.59
0.02,0.02,2.31563,2025-04-10 15:00:44,-40.59
