Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,0.0001413,2025-03-28 12:25:26,-140
0.0022222222222222222,0.002222,2.03777,2025-03-28 12:25:29,-140
0.0044444444444444444,0.004444,2.21073,2025-03-28 12:25:31,-140
0.006666666666666666,0.006667,2.31777,2025-03-28 12:25:34,-140
0.008888888888888889,0.008889,2.4218,2025-03-28 12:25:37,-140
0.011111111111111112,0.01111,2.67216,2025-03-28 12:25:39,-140
0.013333333333333332,0.01333,2.89356,2025-03-28 12:25:42,-140
0.015555555555555555,0.01556,2.98897,2025-03-28 12:25:44,-140
0.017777777777777778,0.01778,3.03036,2025-03-28 12:25:47,-140
0.02,0.02,3.05387,2025-03-28 12:25:49,-140
