Time,Height,Temp1 (Ambient),Temp2 (Water)
2025-03-07 14:36:43,550,-81.66,-29.96
2025-03-07 14:36:45,550,-81.85,-30.3
2025-03-07 14:36:47,550,-82.21,-30.4
2025-03-07 14:36:49,550,-82.37,-30.96
2025-03-07 14:36:51,550,-82.67,-31.1
2025-03-07 14:36:54,550,-82.9,-31.49
2025-03-07 14:36:56,550,-83.09,-31.76
2025-03-07 14:36:58,550,-83.32,-32.09
2025-03-07 14:37:00,550,-83.65,-32.29
2025-03-07 14:37:02,550,-83.75,-32.59
2025-03-07 14:37:04,550,-84.04,-32.82
2025-03-07 14:37:07,550,-84.3,-33.12
2025-03-07 14:37:09,550,-84.36,-33.32
2025-03-07 14:37:11,550,-84.56,-33.65
2025-03-07 14:37:13,550,-84.72,-34.05
2025-03-07 14:37:15,550,-85.02,-34.19
2025-03-07 14:37:17,550,-85.11,-34.49
2025-03-07 14:37:19,550,-85.24,-34.65
2025-03-07 14:37:22,550,-85.41,-34.98
2025-03-07 14:37:24,550,-85.7,-35.18
2025-03-07 14:37:26,550,-85.77,-35.58
2025-03-07 14:37:28,550,-85.73,-35.61
2025-03-07 14:37:30,550,-86.06,-35.81
2025-03-07 14:37:32,550,-86.16,-36.11
2025-03-07 14:37:35,550,-86.32,-36.31
2025-03-07 14:37:37,550,-86.35,-36.54
2025-03-07 14:37:39,550,-86.74,-36.78
2025-03-07 14:37:41,550,-86.81,-36.98
2025-03-07 14:37:43,550,-86.94,-37.18
2025-03-07 14:37:45,550,-87.1,-37.31
2025-03-07 14:37:48,550,-87.13,-37.57
2025-03-07 14:37:50,550,-87.17,-37.71
2025-03-07 14:37:52,550,-87.46,-37.97
2025-03-07 14:37:54,550,-87.46,-38.24
2025-03-07 14:37:56,550,-87.59,-38.3
2025-03-07 14:37:58,550,-87.59,-38.5
