Time,Height,Temp1 (Ambient),Temp2 (Water)
2025-02-26 18:36:14,790,2.4,15.09
2025-02-26 18:36:16,775,2.07,14.86
2025-02-26 18:36:17,775,1.73,14.86
2025-02-26 18:36:18,775,1.56,14.55
2025-02-26 18:36:19,775,1.26,14.59
2025-02-26 18:36:20,775,0.86,14.52
2025-02-26 18:36:21,775,0.82,14.35
2025-02-26 18:36:23,775,0.39,14.25
2025-02-26 18:36:24,775,0.12,14.18
2025-02-26 18:36:25,775,0.02,14.08
2025-02-26 18:36:27,760,-0.25,13.81
2025-02-26 18:36:28,760,-0.65,13.78
2025-02-26 18:36:29,760,-0.89,13.58
2025-02-26 18:36:30,760,-1.09,13.54
2025-02-26 18:36:32,745,-1.53,13.48
2025-02-26 18:36:33,745,-1.8,13.17
2025-02-26 18:36:34,745,-2.1,13.07
2025-02-26 18:36:35,745,-2.43,12.94
2025-02-26 18:36:36,745,-2.67,12.9
2025-02-26 18:36:37,745,-2.97,12.57
2025-02-26 18:36:39,745,-3.27,12.46
2025-02-26 18:36:40,745,-3.64,12.36
2025-02-26 18:36:41,745,-3.94,12.3
2025-02-26 18:36:42,745,-4.18,12.19
2025-02-26 18:36:44,730,-4.71,12.03
2025-02-26 18:36:45,730,-4.88,11.76
2025-02-26 18:36:46,730,-4.98,11.72
2025-02-26 18:36:48,715,-5.55,11.62
2025-02-26 18:36:49,715,-5.79,11.52
2025-02-26 18:36:50,715,-6.16,11.25
2025-02-26 18:36:51,715,-6.42,11.22
2025-02-26 18:36:52,715,-6.86,10.98
2025-02-26 18:36:54,715,-7.06,10.91
2025-02-26 18:36:55,715,-7.43,10.75
2025-02-26 18:36:56,715,-7.73,10.58
2025-02-26 18:36:57,715,-7.86,10.58
2025-02-26 18:36:58,715,-8.4,10.38
2025-02-26 18:36:59,715,-8.43,10.21
2025-02-26 18:37:01,715,-9.0,10.04
2025-02-26 18:37:02,715,-9.14,10.07
2025-02-26 18:37:03,715,-9.44,9.97
2025-02-26 18:37:04,700,-9.77,9.7
2025-02-26 18:37:06,700,-10.07,9.53
2025-02-26 18:37:07,700,-10.54,9.43
2025-02-26 18:37:08,700,-10.84,9.16
2025-02-26 18:37:09,700,-11.18,9.2
2025-02-26 18:37:10,700,-11.45,8.99
2025-02-26 18:37:11,700,-11.78,8.89
2025-02-26 18:37:13,700,-12.22,8.83
2025-02-26 18:37:14,700,-12.38,8.59
2025-02-26 18:37:15,700,-12.72,8.42
2025-02-26 18:37:16,700,-12.95,8.36
2025-02-26 18:37:17,700,-13.32,8.19
2025-02-26 18:37:18,700,-13.69,8.05
2025-02-26 18:37:20,700,-13.89,7.95
2025-02-26 18:37:21,700,-14.16,7.82
2025-02-26 18:37:22,685,-14.62,7.61
2025-02-26 18:37:23,685,-14.79,7.48
2025-02-26 18:37:25,685,-14.99,7.55
2025-02-26 18:37:26,670,-15.69,7.14
2025-02-26 18:37:27,670,-15.93,6.94
2025-02-26 18:37:29,670,-16.16,6.91
2025-02-26 18:37:30,655,-16.7,6.71
2025-02-26 18:37:31,655,-17.1,6.5
2025-02-26 18:37:33,655,-17.6,6.4
2025-02-26 18:37:34,655,-17.97,6.13
2025-02-26 18:37:35,655,-18.47,6.03
2025-02-26 18:37:36,655,-18.87,5.8
2025-02-26 18:37:37,655,-19.1,5.73
2025-02-26 18:37:38,655,-19.63,5.53
2025-02-26 18:37:40,655,-19.97,5.36
2025-02-26 18:37:41,655,-20.34,5.23
2025-02-26 18:37:42,655,-20.64,5.09
2025-02-26 18:37:43,655,-21.04,4.92
2025-02-26 18:37:44,655,-21.34,4.76
2025-02-26 18:37:45,655,-21.7,4.62
2025-02-26 18:37:46,655,-22.1,4.49
2025-02-26 18:37:48,655,-22.44,4.35
2025-02-26 18:37:49,655,-22.8,4.08
2025-02-26 18:37:50,655,-23.17,3.91
2025-02-26 18:37:51,655,-23.54,3.85
2025-02-26 18:37:52,655,-23.6,3.75
2025-02-26 18:37:53,655,-24.07,3.55
2025-02-26 18:37:55,655,-24.4,3.44
2025-02-26 18:37:56,655,-24.64,3.21
2025-02-26 18:37:57,655,-25.04,3.04
2025-02-26 18:37:58,655,-25.27,2.84
2025-02-26 18:37:59,655,-25.6,2.74
2025-02-26 18:38:00,655,-25.87,2.54
2025-02-26 18:38:02,655,-26.14,2.57
2025-02-26 18:38:03,640,-26.67,2.27
2025-02-26 18:38:04,640,-27.04,2.2
2025-02-26 18:38:06,640,-27.4,1.93
2025-02-26 18:38:07,640,-27.77,1.87
2025-02-26 18:38:08,640,-28.17,1.66
2025-02-26 18:38:09,640,-28.57,1.39
2025-02-26 18:38:10,640,-28.93,1.29
2025-02-26 18:38:11,640,-29.3,1.19
2025-02-26 18:38:12,640,-29.6,1.03
2025-02-26 18:38:14,640,-30.06,0.82
2025-02-26 18:38:15,640,-30.43,0.76
2025-02-26 18:38:16,640,-30.7,0.52
2025-02-26 18:38:17,640,-31.03,0.39
2025-02-26 18:38:18,640,-31.33,0.22
2025-02-26 18:38:19,640,-31.86,0.02
2025-02-26 18:38:21,640,-32.06,-0.02
2025-02-26 18:38:22,640,-32.23,-0.18
2025-02-26 18:38:23,625,-32.82,-0.39
2025-02-26 18:38:25,625,-33.19,-0.59
2025-02-26 18:38:26,625,-33.72,-0.86
2025-02-26 18:38:27,625,-34.02,-0.92
2025-02-26 18:38:28,625,-34.59,-1.09
2025-02-26 18:38:29,625,-34.85,-0.99
2025-02-26 18:38:30,625,-35.32,-1.19
2025-02-26 18:38:32,625,-35.75,-1.29
2025-02-26 18:38:33,625,-36.08,-1.39
2025-02-26 18:38:34,625,-36.54,-1.39
2025-02-26 18:38:35,625,-36.88,-1.46
2025-02-26 18:38:36,625,-37.27,-1.59
2025-02-26 18:38:37,625,-37.64,-1.49
2025-02-26 18:38:38,625,-38.1,-1.59
2025-02-26 18:38:40,625,-38.44,-1.76
2025-02-26 18:38:41,625,-38.8,-1.73
2025-02-26 18:38:42,625,-39.17,-1.8
2025-02-26 18:38:43,625,-39.53,-1.8
2025-02-26 18:38:44,625,-39.9,-2.03
2025-02-26 18:38:45,625,-40.33,-2.06
2025-02-26 18:38:47,625,-40.53,-2.3
2025-02-26 18:38:48,625,-40.99,-2.3
2025-02-26 18:38:49,625,-41.06,-2.4
2025-02-26 18:38:50,625,-41.52,-2.43
2025-02-26 18:38:51,625,-41.98,-2.57
2025-02-26 18:38:52,625,-42.18,-2.77
2025-02-26 18:38:54,625,-42.55,-2.9
2025-02-26 18:38:55,625,-42.81,-2.97
2025-02-26 18:38:56,625,-43.08,-3.07
2025-02-26 18:38:58,610,-43.61,-3.2
2025-02-26 18:38:59,610,-44.0,-3.44
2025-02-26 18:39:00,610,-44.37,-3.51
2025-02-26 18:39:01,610,-44.93,-3.74
2025-02-26 18:39:02,610,-45.33,-3.98
2025-02-26 18:39:03,610,-45.73,-4.11
2025-02-26 18:39:05,610,-46.09,-4.35
2025-02-26 18:39:06,610,-46.42,-4.58
2025-02-26 18:39:07,610,-46.88,-4.78
2025-02-26 18:39:08,610,-47.28,-4.92
2025-02-26 18:39:09,610,-47.64,-5.22
2025-02-26 18:39:10,610,-48.04,-5.38
2025-02-26 18:39:11,610,-48.34,-5.65
2025-02-26 18:39:13,610,-48.7,-5.85
2025-02-26 18:39:14,610,-49.0,-6.12
2025-02-26 18:39:15,610,-49.53,-6.36
2025-02-26 18:39:16,610,-49.86,-6.56
2025-02-26 18:39:17,610,-50.12,-6.83
2025-02-26 18:39:18,610,-50.55,-7.06
2025-02-26 18:39:20,610,-50.82,-7.33
2025-02-26 18:39:21,610,-51.05,-7.43
2025-02-26 18:39:22,595,-51.64,-7.83
2025-02-26 18:39:24,595,-51.87,-8.03
2025-02-26 18:39:25,595,-52.27,-8.23
2025-02-26 18:39:26,595,-52.7,-8.4
2025-02-26 18:39:27,595,-52.93,-8.67
2025-02-26 18:39:28,595,-53.19,-8.87
2025-02-26 18:39:30,580,-53.59,-9.14
2025-02-26 18:39:31,580,-53.95,-9.24
2025-02-26 18:39:32,580,-54.25,-9.44
2025-02-26 18:39:33,580,-54.61,-9.71
2025-02-26 18:39:35,580,-54.88,-9.77
2025-02-26 18:39:36,580,-55.08,-9.97
2025-02-26 18:39:37,565,-55.37,-10.41
2025-02-26 18:39:38,565,-55.93,-10.58
2025-02-26 18:39:40,565,-56.26,-10.81
2025-02-26 18:39:41,565,-56.82,-11.05
2025-02-26 18:39:42,565,-57.09,-11.31
2025-02-26 18:39:43,565,-57.61,-11.45
2025-02-26 18:39:44,565,-57.91,-11.75
2025-02-26 18:39:45,565,-58.34,-11.81
2025-02-26 18:39:47,565,-58.73,-12.08
2025-02-26 18:39:48,565,-59.1,-12.22
2025-02-26 18:39:49,565,-59.52,-12.55
2025-02-26 18:39:50,565,-59.69,-12.68
2025-02-26 18:39:51,565,-60.15,-12.78
2025-02-26 18:39:52,565,-60.58,-13.09
2025-02-26 18:39:54,565,-61.01,-13.15
2025-02-26 18:39:55,565,-61.07,-13.42
2025-02-26 18:39:56,565,-61.53,-13.59
2025-02-26 18:39:57,565,-61.83,-13.79
2025-02-26 18:39:58,565,-62.26,-13.96
2025-02-26 18:39:59,565,-62.45,-14.09
2025-02-26 18:40:01,565,-62.85,-14.36
2025-02-26 18:40:02,565,-63.37,-14.52
2025-02-26 18:40:03,565,-63.47,-14.72
2025-02-26 18:40:04,565,-63.6,-14.86
2025-02-26 18:40:06,550,-64.23,-15.13
2025-02-26 18:40:07,550,-64.66,-15.26
2025-02-26 18:40:08,550,-64.72,-15.53
2025-02-26 18:40:09,550,-65.22,-15.73
2025-02-26 18:40:10,550,-65.28,-15.79
2025-02-26 18:40:11,550,-65.68,-15.99
2025-02-26 18:40:13,550,-65.87,-16.16
2025-02-26 18:40:14,550,-66.14,-16.4
2025-02-26 18:40:15,535,-66.56,-16.5
2025-02-26 18:40:17,535,-67.02,-16.8
2025-02-26 18:40:18,535,-67.15,-16.96
2025-02-26 18:40:19,535,-67.28,-17.1
2025-02-26 18:40:21,520,-67.81,-17.26
2025-02-26 18:40:22,520,-68.04,-17.5
2025-02-26 18:40:23,520,-68.24,-17.66
2025-02-26 18:40:25,505,-68.6,-17.97
2025-02-26 18:40:26,505,-69.16,-18.2
2025-02-26 18:40:27,505,-69.45,-18.27
2025-02-26 18:40:28,505,-69.81,-18.5
2025-02-26 18:40:29,505,-70.21,-18.7
2025-02-26 18:40:30,505,-70.66,-18.93
2025-02-26 18:40:31,505,-70.93,-19.17
2025-02-26 18:40:33,505,-71.19,-19.43
2025-02-26 18:40:34,490,-71.88,-19.7
2025-02-26 18:40:35,490,-72.43,-19.93
2025-02-26 18:40:37,490,-72.93,-20.2
2025-02-26 18:40:38,490,-73.55,-20.44
2025-02-26 18:40:39,490,-74.07,-20.67
2025-02-26 18:40:40,490,-74.63,-21.0
2025-02-26 18:40:41,490,-75.28,-21.2
2025-02-26 18:40:42,490,-75.77,-21.44
2025-02-26 18:40:44,490,-76.33,-21.67
2025-02-26 18:40:45,490,-76.59,-21.9
2025-02-26 18:40:46,490,-77.12,-22.1
2025-02-26 18:40:47,490,-77.51,-22.37
2025-02-26 18:40:48,490,-78.0,-22.64
2025-02-26 18:40:49,490,-78.39,-22.84
2025-02-26 18:40:51,490,-78.85,-23.1
2025-02-26 18:40:52,490,-79.34,-23.3
2025-02-26 18:40:53,490,-79.73,-23.47
2025-02-26 18:40:54,490,-80.19,-23.7
2025-02-26 18:40:55,490,-80.48,-23.97
2025-02-26 18:40:56,490,-80.97,-24.17
2025-02-26 18:40:57,490,-81.36,-24.44
2025-02-26 18:40:59,490,-81.79,-24.57
2025-02-26 18:41:00,490,-82.21,-24.87
2025-02-26 18:41:01,490,-82.6,-25.14
2025-02-26 18:41:02,490,-83.03,-25.34
2025-02-26 18:41:03,490,-83.29,-25.54
2025-02-26 18:41:04,490,-83.75,-25.74
2025-02-26 18:41:06,490,-84.04,-25.94
2025-02-26 18:41:07,490,-84.27,-26.14
2025-02-26 18:41:08,475,-84.89,-26.47
2025-02-26 18:41:10,475,-85.54,-26.84
2025-02-26 18:41:11,475,-85.99,-27.04
2025-02-26 18:41:12,475,-86.58,-27.34
2025-02-26 18:41:13,475,-87.04,-27.6
2025-02-26 18:41:14,475,-87.72,-27.97
2025-02-26 18:41:15,475,-88.21,-28.27
2025-02-26 18:41:17,475,-88.66,-28.43
2025-02-26 18:41:18,475,-89.25,-28.8
2025-02-26 18:41:19,475,-89.64,-29.13
2025-02-26 18:41:20,475,-90.19,-29.33
2025-02-26 18:41:21,475,-90.78,-29.5
2025-02-26 18:41:22,475,-91.23,-29.8
2025-02-26 18:41:24,475,-91.4,-30.13
2025-02-26 18:41:25,475,-91.98,-30.43
2025-02-26 18:41:26,475,-92.34,-30.6
2025-02-26 18:41:27,475,-92.89,-30.86
2025-02-26 18:41:28,475,-93.25,-31.1
2025-02-26 18:41:29,475,-93.44,-31.33
2025-02-26 18:41:31,475,-94.0,-31.66
2025-02-26 18:41:32,475,-94.39,-31.79
2025-02-26 18:41:33,475,-94.87,-32.09
2025-02-26 18:41:34,475,-95.29,-32.33
2025-02-26 18:41:35,475,-95.62,-32.66
2025-02-26 18:41:36,475,-95.94,-32.82
2025-02-26 18:41:37,475,-96.33,-33.06
2025-02-26 18:41:39,475,-96.75,-33.29
2025-02-26 18:41:40,475,-97.08,-33.52
2025-02-26 18:41:41,475,-97.43,-33.75
2025-02-26 18:41:42,475,-97.86,-34.05
2025-02-26 18:41:43,475,-98.05,-34.25
2025-02-26 18:41:44,475,-98.6,-34.39
2025-02-26 18:41:46,475,-98.67,-34.65
2025-02-26 18:41:47,475,-99.12,-34.92
2025-02-26 18:41:48,475,-99.51,-35.15
2025-02-26 18:41:49,475,-99.8,-35.38
2025-02-26 18:41:50,475,-100.25,-35.61
2025-02-26 18:41:51,475,-100.48,-35.81
2025-02-26 18:41:53,475,-100.9,-36.11
2025-02-26 18:41:54,475,-101.06,-36.05
2025-02-26 18:41:55,475,-101.55,-36.44
2025-02-26 18:41:56,475,-101.74,-36.68
2025-02-26 18:41:57,475,-102.1,-36.91
2025-02-26 18:41:58,475,-102.42,-37.04
2025-02-26 18:42:00,475,-102.74,-37.27
2025-02-26 18:42:01,475,-103.16,-37.51
2025-02-26 18:42:02,475,-103.33,-37.77
2025-02-26 18:42:03,475,-103.55,-37.94
