Time,Height,Temp1 (Ambient),Temp2 (Water)
2025-03-07 14:51:44,550,-138.66,-63.64
2025-03-07 14:51:46,550,-139.54,-64.49
2025-03-07 14:51:48,550,-140.37,-65.15
2025-03-07 14:51:50,550,-141.44,-65.87
2025-03-07 14:51:52,550,-142.17,-66.56
2025-03-07 14:51:55,550,-142.9,-67.38
2025-03-07 14:51:57,550,-143.82,-67.97
2025-03-07 14:51:59,550,-144.58,-68.66
2025-03-07 14:52:01,550,-145.21,-69.58
2025-03-07 14:52:03,550,-145.9,-70.07
2025-03-07 14:52:05,550,-146.44,-70.8
2025-03-07 14:52:08,550,-146.91,-71.29
2025-03-07 14:52:10,550,-147.45,-71.71
2025-03-07 14:52:12,550,-147.83,-72.37
2025-03-07 14:52:14,550,-148.24,-72.73
2025-03-07 14:52:16,550,-148.52,-73.29
2025-03-07 14:52:18,550,-148.84,-73.81
2025-03-07 14:52:21,550,-149.0,-74.27
2025-03-07 14:52:23,550,-149.22,-74.5
2025-03-07 14:52:25,550,-149.44,-75.15
2025-03-07 14:52:27,550,-149.63,-75.61
2025-03-07 14:52:29,550,-149.66,-75.77
2025-03-07 14:52:31,550,-149.85,-76.26
2025-03-07 14:52:34,550,-149.81,-76.62
2025-03-07 14:52:36,550,-149.94,-76.95
2025-03-07 14:52:38,550,-150.07,-77.31
2025-03-07 14:52:40,550,-150.1,-77.64
2025-03-07 14:52:42,550,-150.1,-78.13
2025-03-07 14:52:44,550,-150.16,-78.13
2025-03-07 14:52:46,550,-150.19,-78.62
2025-03-07 14:52:49,550,-150.1,-79.01
2025-03-07 14:52:51,550,-150.13,-79.66
2025-03-07 14:52:53,550,-149.94,-79.8
2025-03-07 14:52:55,550,-149.85,-79.8
2025-03-07 14:52:57,550,-149.94,-80.15
2025-03-07 14:52:59,550,-149.91,-80.35
2025-03-07 14:53:02,550,-149.85,-81.0
2025-03-07 14:53:04,550,-149.66,-81.13
2025-03-07 14:53:06,550,-149.56,-81.04
2025-03-07 14:53:08,550,-149.63,-81.53
2025-03-07 14:53:10,550,-149.56,-81.69
2025-03-07 14:53:12,550,-149.47,-81.85
2025-03-07 14:53:15,550,-149.31,-82.02
2025-03-07 14:53:17,550,-149.15,-82.18
2025-03-07 14:53:19,550,-149.06,-82.41
2025-03-07 14:53:21,550,-148.87,-82.6
2025-03-07 14:53:23,550,-148.84,-82.83
2025-03-07 14:53:25,550,-148.81,-82.93
2025-03-07 14:53:28,550,-148.65,-83.09
2025-03-07 14:53:30,550,-148.52,-83.22
2025-03-07 14:53:32,550,-148.21,-83.42
2025-03-07 14:53:34,550,-148.24,-83.78
2025-03-07 14:53:36,550,-148.11,-83.75
2025-03-07 14:53:38,550,-147.92,-83.84
2025-03-07 14:53:41,550,-147.8,-84.01
2025-03-07 14:53:43,550,-147.8,-84.1
2025-03-07 14:53:45,550,-147.58,-84.33
2025-03-07 14:53:47,550,-147.61,-84.33
2025-03-07 14:53:49,550,-147.42,-84.4
2025-03-07 14:53:51,550,-147.2,-84.53
2025-03-07 14:53:53,550,-147.29,-84.69
2025-03-07 14:53:56,550,-147.01,-84.72
2025-03-07 14:53:58,550,-146.91,-84.82
2025-03-07 14:54:00,550,-146.79,-84.95
2025-03-07 14:54:02,550,-146.63,-85.05
2025-03-07 14:54:04,550,-146.5,-85.11
2025-03-07 14:54:06,550,-146.35,-85.21
2025-03-07 14:54:09,550,-146.35,-85.34
2025-03-07 14:54:11,550,-146.12,-85.34
2025-03-07 14:54:13,550,-146.0,-85.34
2025-03-07 14:54:15,550,-145.94,-85.57
