Time,Height,Temp1 (Ambient),Temp2 (Water)
2025-02-26 18:11:31,880,6.34,18.06
2025-02-26 18:11:32,870,6.07,18.0
2025-02-26 18:11:34,870,5.97,18.03
2025-02-26 18:11:35,870,5.7,17.93
2025-02-26 18:11:36,860,5.7,17.83
2025-02-26 18:11:37,860,5.23,17.83
2025-02-26 18:11:38,860,4.79,17.69
2025-02-26 18:11:39,860,5.09,17.66
2025-02-26 18:11:41,860,4.72,17.56
2025-02-26 18:11:42,860,4.62,17.59
2025-02-26 18:11:43,860,4.45,17.46
2025-02-26 18:11:44,850,4.18,17.52
2025-02-26 18:11:45,850,3.95,17.29
2025-02-26 18:11:46,850,3.88,17.22
2025-02-26 18:11:47,840,3.65,17.22
2025-02-26 18:11:49,840,3.61,17.12
2025-02-26 18:11:50,840,3.31,17.15
2025-02-26 18:11:51,830,3.07,17.05
2025-02-26 18:11:52,830,2.87,17.02
2025-02-26 18:11:53,830,2.57,16.88
2025-02-26 18:11:54,830,2.37,16.85
2025-02-26 18:11:55,830,2.13,16.75
2025-02-26 18:11:57,820,1.83,16.85
2025-02-26 18:11:58,820,1.87,16.68
2025-02-26 18:11:59,820,1.56,16.58
2025-02-26 18:12:00,820,1.39,16.61
2025-02-26 18:12:01,820,1.19,16.48
2025-02-26 18:12:02,810,0.92,16.38
2025-02-26 18:12:04,810,0.69,16.38
2025-02-26 18:12:05,810,0.49,16.21
2025-02-26 18:12:06,800,0.19,16.24
2025-02-26 18:12:07,800,0.12,16.04
2025-02-26 18:12:08,800,-0.12,16.0
2025-02-26 18:12:09,790,-0.49,15.94
2025-02-26 18:12:10,790,-0.69,15.9
2025-02-26 18:12:12,790,-0.72,15.94
2025-02-26 18:12:13,780,-1.12,15.77
2025-02-26 18:12:14,780,-1.26,15.67
2025-02-26 18:12:15,780,-1.56,15.53
2025-02-26 18:12:16,780,-1.8,15.53
2025-02-26 18:12:17,780,-2.13,15.4
2025-02-26 18:12:18,780,-2.2,15.33
2025-02-26 18:12:20,780,-2.6,15.3
2025-02-26 18:12:21,780,-2.8,15.13
2025-02-26 18:12:22,780,-2.9,15.06
2025-02-26 18:12:23,770,-3.07,15.03
2025-02-26 18:12:24,770,-3.57,14.79
2025-02-26 18:12:25,770,-3.84,14.86
2025-02-26 18:12:27,770,-4.08,14.62
2025-02-26 18:12:28,760,-4.28,14.79
2025-02-26 18:12:29,760,-4.51,14.49
2025-02-26 18:12:30,760,-4.88,14.42
2025-02-26 18:12:31,760,-5.08,14.32
2025-02-26 18:12:32,760,-5.62,14.18
2025-02-26 18:12:33,760,-5.79,14.18
2025-02-26 18:12:35,760,-6.12,14.05
2025-02-26 18:12:36,760,-6.22,13.95
2025-02-26 18:12:37,760,-6.62,13.81
2025-02-26 18:12:38,760,-6.93,13.64
2025-02-26 18:12:39,760,-7.19,13.48
2025-02-26 18:12:40,760,-7.46,13.54
2025-02-26 18:12:42,750,-7.66,13.34
2025-02-26 18:12:43,750,-8.2,13.24
2025-02-26 18:12:44,750,-8.37,13.14
2025-02-26 18:12:45,750,-8.67,12.97
2025-02-26 18:12:46,750,-9.0,12.97
2025-02-26 18:12:47,750,-9.17,12.9
2025-02-26 18:12:48,750,-9.64,12.67
2025-02-26 18:12:50,750,-9.91,12.63
2025-02-26 18:12:51,750,-10.24,12.4
2025-02-26 18:12:52,750,-10.58,12.43
2025-02-26 18:12:53,750,-10.81,12.33
2025-02-26 18:12:54,750,-11.11,12.06
2025-02-26 18:12:55,740,-11.25,12.06
2025-02-26 18:12:57,740,-11.61,11.89
2025-02-26 18:12:58,740,-11.75,11.69
2025-02-26 18:12:59,740,-12.32,11.66
2025-02-26 18:13:00,740,-12.48,11.49
2025-02-26 18:13:01,740,-12.68,11.49
2025-02-26 18:13:02,730,-12.95,11.32
2025-02-26 18:13:03,730,-13.19,11.18
2025-02-26 18:13:05,730,-13.55,11.02
2025-02-26 18:13:06,730,-13.92,10.88
2025-02-26 18:13:07,730,-14.22,10.85
2025-02-26 18:13:08,730,-14.49,10.68
2025-02-26 18:13:09,730,-14.89,10.58
2025-02-26 18:13:10,730,-15.09,10.48
2025-02-26 18:13:12,730,-15.29,10.21
2025-02-26 18:13:13,720,-15.63,10.24
2025-02-26 18:13:14,720,-16.06,10.14
2025-02-26 18:13:15,720,-16.43,9.77
2025-02-26 18:13:16,720,-16.86,9.74
2025-02-26 18:13:17,720,-17.06,9.67
2025-02-26 18:13:19,720,-17.53,9.47
2025-02-26 18:13:20,720,-17.8,9.33
2025-02-26 18:13:21,720,-18.1,9.2
2025-02-26 18:13:22,720,-18.43,9.06
2025-02-26 18:13:23,720,-18.8,9.1
2025-02-26 18:13:24,720,-19.13,8.83
2025-02-26 18:13:26,720,-19.33,8.73
2025-02-26 18:13:27,720,-19.67,8.56
2025-02-26 18:13:28,720,-20.03,8.49
2025-02-26 18:13:29,720,-20.34,8.25
2025-02-26 18:13:30,720,-20.64,8.02
2025-02-26 18:13:31,720,-20.94,7.98
2025-02-26 18:13:32,720,-21.2,7.88
2025-02-26 18:13:34,720,-21.54,7.72
2025-02-26 18:13:35,720,-21.8,7.48
2025-02-26 18:13:36,720,-21.97,7.31
2025-02-26 18:13:37,710,-22.24,7.31
2025-02-26 18:13:38,710,-22.47,7.14
2025-02-26 18:13:39,710,-23.0,6.91
2025-02-26 18:13:41,710,-23.27,6.87
2025-02-26 18:13:42,710,-23.5,6.67
2025-02-26 18:13:43,700,-23.94,6.54
2025-02-26 18:13:44,700,-24.27,6.4
2025-02-26 18:13:45,700,-24.54,6.24
2025-02-26 18:13:46,700,-24.97,6.0
2025-02-26 18:13:47,700,-25.3,5.87
2025-02-26 18:13:49,700,-25.5,5.8
2025-02-26 18:13:50,700,-26.04,5.66
2025-02-26 18:13:51,700,-26.1,5.6
2025-02-26 18:13:52,700,-26.6,5.36
2025-02-26 18:13:53,700,-26.87,5.19
2025-02-26 18:13:54,700,-27.2,4.99
2025-02-26 18:13:56,700,-27.5,4.89
2025-02-26 18:13:57,700,-27.87,4.72
2025-02-26 18:13:58,700,-28.1,4.65
2025-02-26 18:13:59,700,-28.33,4.49
2025-02-26 18:14:00,690,-28.7,4.25
2025-02-26 18:14:01,690,-29.07,4.22
2025-02-26 18:14:02,690,-29.37,4.05
2025-02-26 18:14:04,690,-29.7,3.88
2025-02-26 18:14:05,690,-30.1,3.68
2025-02-26 18:14:06,690,-30.43,3.55
2025-02-26 18:14:07,690,-30.9,3.34
2025-02-26 18:14:08,690,-31.16,3.18
2025-02-26 18:14:09,690,-31.56,3.04
2025-02-26 18:14:11,690,-32.03,2.91
2025-02-26 18:14:12,690,-32.29,2.77
2025-02-26 18:14:13,690,-32.62,2.5
2025-02-26 18:14:14,690,-32.92,2.47
2025-02-26 18:14:15,690,-33.29,2.23
2025-02-26 18:14:16,690,-33.56,2.1
2025-02-26 18:14:18,690,-33.75,1.93
2025-02-26 18:14:19,680,-34.09,1.8
2025-02-26 18:14:20,680,-34.42,1.66
2025-02-26 18:14:21,680,-34.65,1.53
2025-02-26 18:14:22,680,-35.12,1.36
2025-02-26 18:14:23,680,-35.32,1.16
2025-02-26 18:14:24,680,-35.55,1.06
2025-02-26 18:14:26,670,-36.05,0.96
2025-02-26 18:14:27,670,-36.31,0.82
2025-02-26 18:14:28,670,-36.68,0.52
2025-02-26 18:14:29,670,-37.08,0.45
2025-02-26 18:14:30,670,-37.44,0.39
2025-02-26 18:14:31,670,-37.87,0.12
2025-02-26 18:14:32,670,-38.1,-0.12
2025-02-26 18:14:34,670,-38.44,-0.32
2025-02-26 18:14:35,670,-38.7,-0.42
2025-02-26 18:14:36,670,-39.27,-0.69
2025-02-26 18:14:37,670,-39.5,-0.72
2025-02-26 18:14:38,670,-39.83,-0.92
2025-02-26 18:14:39,670,-40.13,-1.02
2025-02-26 18:14:41,670,-40.59,-1.19
2025-02-26 18:14:42,670,-40.89,-1.36
2025-02-26 18:14:43,670,-41.02,-1.56
2025-02-26 18:14:44,660,-41.45,-1.7
2025-02-26 18:14:45,660,-41.82,-1.86
2025-02-26 18:14:46,660,-42.35,-2.06
2025-02-26 18:14:47,660,-42.58,-2.23
2025-02-26 18:14:49,660,-43.04,-2.43
2025-02-26 18:14:50,660,-43.31,-2.6
2025-02-26 18:14:51,660,-43.61,-2.87
2025-02-26 18:14:52,650,-44.17,-2.94
2025-02-26 18:14:53,650,-44.5,-3.17
2025-02-26 18:14:54,650,-44.93,-3.24
2025-02-26 18:14:56,650,-45.23,-3.54
2025-02-26 18:14:57,650,-45.53,-3.61
2025-02-26 18:14:58,650,-45.99,-3.81
2025-02-26 18:14:59,650,-46.26,-4.04
2025-02-26 18:15:00,650,-46.65,-4.14
2025-02-26 18:15:01,650,-46.98,-4.35
2025-02-26 18:15:03,650,-47.35,-4.51
2025-02-26 18:15:04,650,-47.55,-4.71
2025-02-26 18:15:05,650,-47.94,-4.85
2025-02-26 18:15:06,650,-48.31,-5.05
2025-02-26 18:15:07,650,-48.7,-5.18
2025-02-26 18:15:08,650,-48.87,-5.38
2025-02-26 18:15:09,650,-49.43,-5.55
2025-02-26 18:15:11,650,-49.63,-5.69
2025-02-26 18:15:12,650,-49.79,-5.82
2025-02-26 18:15:13,640,-50.16,-6.02
2025-02-26 18:15:14,640,-50.65,-6.12
2025-02-26 18:15:15,640,-50.82,-6.32
2025-02-26 18:15:16,640,-51.31,-6.59
2025-02-26 18:15:18,640,-51.74,-6.79
2025-02-26 18:15:19,640,-52.11,-6.93
2025-02-26 18:15:20,640,-52.4,-6.99
2025-02-26 18:15:21,640,-52.96,-7.26
2025-02-26 18:15:22,640,-53.19,-7.56
2025-02-26 18:15:23,640,-53.59,-7.63
2025-02-26 18:15:25,640,-53.89,-7.9
2025-02-26 18:15:26,640,-54.32,-8.03
2025-02-26 18:15:27,640,-54.55,-8.23
2025-02-26 18:15:28,640,-54.98,-8.33
2025-02-26 18:15:29,640,-55.27,-8.57
2025-02-26 18:15:30,640,-55.64,-8.8
2025-02-26 18:15:31,640,-55.93,-8.9
2025-02-26 18:15:33,640,-56.36,-9.14
2025-02-26 18:15:34,640,-56.53,-9.17
2025-02-26 18:15:35,640,-57.05,-9.47
2025-02-26 18:15:36,640,-57.25,-9.57
2025-02-26 18:15:37,640,-57.52,-9.84
2025-02-26 18:15:38,630,-57.94,-10.04
2025-02-26 18:15:40,630,-58.44,-10.17
2025-02-26 18:15:41,630,-58.64,-10.31
2025-02-26 18:15:42,630,-59.03,-10.58
2025-02-26 18:15:43,630,-59.46,-10.74
2025-02-26 18:15:44,630,-59.82,-10.98
2025-02-26 18:15:45,630,-60.41,-11.18
2025-02-26 18:15:47,630,-60.64,-11.31
2025-02-26 18:15:48,630,-60.94,-11.65
2025-02-26 18:15:49,630,-61.37,-11.88
2025-02-26 18:15:50,630,-61.7,-11.92
2025-02-26 18:15:51,630,-62.12,-12.12
2025-02-26 18:15:52,630,-62.52,-12.28
2025-02-26 18:15:53,630,-62.72,-12.55
2025-02-26 18:15:55,630,-63.18,-12.78
2025-02-26 18:15:56,630,-63.41,-12.92
2025-02-26 18:15:57,630,-63.83,-13.15
2025-02-26 18:15:58,630,-64.33,-13.25
2025-02-26 18:15:59,630,-64.46,-13.42
2025-02-26 18:16:00,630,-64.92,-13.59
2025-02-26 18:16:02,630,-64.99,-13.85
2025-02-26 18:16:03,630,-65.48,-14.09
2025-02-26 18:16:04,630,-65.87,-14.22
2025-02-26 18:16:05,630,-66.1,-14.36
2025-02-26 18:16:06,630,-66.43,-14.62
2025-02-26 18:16:07,630,-66.6,-14.79
2025-02-26 18:16:09,630,-67.05,-15.06
2025-02-26 18:16:10,630,-67.35,-15.26
2025-02-26 18:16:11,630,-67.65,-15.33
2025-02-26 18:16:12,630,-67.81,-15.46
2025-02-26 18:16:13,630,-68.11,-15.83
2025-02-26 18:16:14,630,-68.5,-15.89
2025-02-26 18:16:16,630,-68.76,-16.09
2025-02-26 18:16:17,630,-69.12,-16.19
2025-02-26 18:16:18,630,-69.22,-16.43
2025-02-26 18:16:19,630,-69.48,-16.66
2025-02-26 18:16:20,620,-69.75,-16.83
2025-02-26 18:16:21,620,-70.21,-16.96
2025-02-26 18:16:22,620,-70.43,-17.23
2025-02-26 18:16:24,620,-70.93,-17.43
2025-02-26 18:16:25,620,-71.32,-17.56
2025-02-26 18:16:26,620,-71.58,-17.83
2025-02-26 18:16:27,620,-71.94,-17.93
2025-02-26 18:16:28,620,-72.4,-18.2
2025-02-26 18:16:29,620,-72.6,-18.4
2025-02-26 18:16:31,620,-72.93,-18.5
2025-02-26 18:16:32,620,-73.45,-18.83
2025-02-26 18:16:33,620,-73.68,-18.93
2025-02-26 18:16:34,620,-73.94,-19.23
2025-02-26 18:16:35,620,-74.5,-19.3
2025-02-26 18:16:36,620,-74.79,-19.6
2025-02-26 18:16:38,620,-74.92,-19.77
2025-02-26 18:16:39,620,-75.19,-19.97
2025-02-26 18:16:40,610,-75.55,-20.13
2025-02-26 18:16:41,610,-75.81,-20.37
2025-02-26 18:16:42,610,-76.13,-20.5
2025-02-26 18:16:43,610,-76.46,-20.74
2025-02-26 18:16:44,610,-76.72,-20.9
2025-02-26 18:16:46,610,-76.98,-21.14
2025-02-26 18:16:47,600,-77.15,-21.44
2025-02-26 18:16:48,600,-77.54,-21.57
2025-02-26 18:16:49,600,-78.03,-21.64
2025-02-26 18:16:50,600,-78.42,-21.9
2025-02-26 18:16:51,600,-78.85,-22.1
2025-02-26 18:16:53,600,-79.21,-22.44
2025-02-26 18:16:54,600,-79.6,-22.67
2025-02-26 18:16:55,600,-79.8,-22.9
2025-02-26 18:16:56,600,-80.32,-23.14
2025-02-26 18:16:57,600,-80.64,-23.37
2025-02-26 18:16:58,600,-81.04,-23.5
2025-02-26 18:17:00,600,-81.36,-23.7
2025-02-26 18:17:01,600,-81.69,-23.97
2025-02-26 18:17:02,600,-82.02,-24.14
2025-02-26 18:17:03,600,-82.37,-24.4
2025-02-26 18:17:04,600,-82.73,-24.47
2025-02-26 18:17:05,600,-82.93,-24.77
2025-02-26 18:17:06,600,-83.29,-25.0
2025-02-26 18:17:08,600,-83.75,-25.17
2025-02-26 18:17:09,600,-83.84,-25.44
2025-02-26 18:17:10,600,-84.14,-25.64
2025-02-26 18:17:11,590,-84.43,-25.67
2025-02-26 18:17:12,590,-84.95,-26.1
2025-02-26 18:17:13,590,-85.34,-26.24
2025-02-26 18:17:15,590,-85.64,-26.47
2025-02-26 18:17:16,590,-86.06,-26.77
2025-02-26 18:17:17,590,-86.52,-27.0
2025-02-26 18:17:18,590,-87.0,-27.34
2025-02-26 18:17:19,590,-87.43,-27.4
2025-02-26 18:17:20,590,-87.79,-27.77
2025-02-26 18:17:21,590,-88.24,-27.97
2025-02-26 18:17:23,590,-88.5,-28.17
2025-02-26 18:17:24,590,-88.92,-28.43
2025-02-26 18:17:25,590,-89.25,-28.73
2025-02-26 18:17:26,590,-89.58,-28.87
2025-02-26 18:17:27,590,-89.9,-29.07
2025-02-26 18:17:28,590,-90.26,-29.37
2025-02-26 18:17:30,590,-90.62,-29.57
2025-02-26 18:17:31,590,-90.97,-29.83
2025-02-26 18:17:32,590,-91.36,-30.06
2025-02-26 18:17:33,590,-91.59,-30.13
2025-02-26 18:17:34,590,-91.95,-30.33
2025-02-26 18:17:35,590,-92.27,-30.66
2025-02-26 18:17:37,590,-92.47,-30.86
2025-02-26 18:17:38,590,-92.83,-31.06
2025-02-26 18:17:39,590,-93.28,-31.23
2025-02-26 18:17:40,590,-93.41,-31.53
2025-02-26 18:17:41,590,-93.83,-31.86
2025-02-26 18:17:42,590,-93.9,-31.99
2025-02-26 18:17:44,590,-94.42,-32.26
2025-02-26 18:17:45,590,-94.61,-32.23
2025-02-26 18:17:46,590,-94.84,-32.66
2025-02-26 18:17:47,590,-95.16,-32.82
2025-02-26 18:17:48,590,-95.46,-32.99
2025-02-26 18:17:49,590,-95.75,-33.26
2025-02-26 18:17:50,580,-95.91,-33.29
2025-02-26 18:17:52,580,-96.1,-33.69
2025-02-26 18:17:53,580,-96.46,-33.85
2025-02-26 18:17:54,580,-96.88,-34.02
2025-02-26 18:17:55,580,-97.05,-34.29
2025-02-26 18:17:56,580,-97.21,-34.45
2025-02-26 18:17:57,570,-97.4,-34.65
2025-02-26 18:17:58,570,-97.89,-34.88
2025-02-26 18:18:00,570,-98.24,-35.15
2025-02-26 18:18:01,570,-98.57,-35.35
2025-02-26 18:18:02,570,-98.92,-35.65
2025-02-26 18:18:03,570,-99.25,-35.95
2025-02-26 18:18:04,570,-99.6,-36.21
2025-02-26 18:18:05,570,-100.12,-36.38
2025-02-26 18:18:07,570,-100.22,-36.61
2025-02-26 18:18:08,570,-100.77,-36.94
2025-02-26 18:18:09,570,-101.16,-37.11
2025-02-26 18:18:10,570,-101.45,-37.34
2025-02-26 18:18:11,570,-101.61,-37.64
2025-02-26 18:18:12,560,-102.06,-37.84
2025-02-26 18:18:14,560,-102.36,-38.04
2025-02-26 18:18:15,560,-102.58,-38.2
2025-02-26 18:18:16,550,-102.97,-38.47
2025-02-26 18:18:17,550,-103.42,-38.7
2025-02-26 18:18:18,550,-103.71,-39.17
2025-02-26 18:18:19,550,-104.2,-39.33
2025-02-26 18:18:20,550,-104.55,-39.66
2025-02-26 18:18:22,550,-105.01,-39.99
2025-02-26 18:18:23,550,-105.46,-40.33
2025-02-26 18:18:24,550,-105.78,-40.53
2025-02-26 18:18:25,550,-106.04,-40.92
2025-02-26 18:18:26,550,-106.33,-41.09
2025-02-26 18:18:27,550,-106.78,-41.42
2025-02-26 18:18:29,550,-107.2,-41.75
2025-02-26 18:18:30,550,-107.49,-41.95
2025-02-26 18:18:31,550,-107.72,-42.15
2025-02-26 18:18:32,540,-108.3,-42.45
2025-02-26 18:18:33,540,-108.56,-42.68
2025-02-26 18:18:34,540,-108.78,-42.94
2025-02-26 18:18:35,530,-109.01,-43.28
2025-02-26 18:18:37,530,-109.43,-43.61
2025-02-26 18:18:38,530,-109.68,-43.81
2025-02-26 18:18:39,530,-110.01,-43.97
2025-02-26 18:18:40,530,-110.46,-44.37
2025-02-26 18:18:41,530,-110.68,-44.6
2025-02-26 18:18:42,530,-111.07,-44.7
2025-02-26 18:18:44,530,-111.23,-45.03
2025-02-26 18:18:45,530,-111.65,-45.26
2025-02-26 18:18:46,530,-111.87,-45.53
2025-02-26 18:18:47,530,-112.32,-45.76
2025-02-26 18:18:48,530,-112.65,-46.12
2025-02-26 18:18:49,530,-112.9,-46.35
2025-02-26 18:18:51,530,-112.94,-46.59
2025-02-26 18:18:52,520,-113.26,-46.78
2025-02-26 18:18:53,520,-113.84,-47.02
2025-02-26 18:18:54,520,-114.16,-47.41
2025-02-26 18:18:55,520,-114.58,-47.81
2025-02-26 18:18:56,520,-114.99,-47.94
2025-02-26 18:18:57,520,-115.44,-48.44
2025-02-26 18:18:59,520,-115.93,-48.83
2025-02-26 18:19:00,520,-116.57,-49.2
2025-02-26 18:19:01,520,-116.79,-49.66
2025-02-26 18:19:02,520,-117.4,-49.76
2025-02-26 18:19:03,520,-117.79,-50.32
2025-02-26 18:19:04,520,-118.21,-50.65
2025-02-26 18:19:06,520,-118.72,-51.11
2025-02-26 18:19:07,520,-119.33,-51.44
2025-02-26 18:19:08,520,-119.87,-51.81
2025-02-26 18:19:09,520,-120.26,-52.17
2025-02-26 18:19:10,520,-120.8,-52.53
2025-02-26 18:19:11,520,-121.28,-53.03
2025-02-26 18:19:13,520,-121.7,-53.36
2025-02-26 18:19:14,520,-122.28,-53.59
2025-02-26 18:19:15,520,-122.72,-54.05
2025-02-26 18:19:16,520,-123.33,-54.55
2025-02-26 18:19:17,520,-124.0,-54.94
2025-02-26 18:19:18,520,-124.64,-55.37
2025-02-26 18:19:20,520,-125.35,-55.87
2025-02-26 18:19:21,520,-125.95,-56.3
2025-02-26 18:19:22,520,-126.66,-56.82
2025-02-26 18:19:23,520,-127.29,-57.22
2025-02-26 18:19:24,520,-127.93,-57.58
2025-02-26 18:19:25,520,-128.64,-58.08
2025-02-26 18:19:26,520,-129.21,-58.47
2025-02-26 18:19:28,520,-129.91,-59.0
2025-02-26 18:19:29,520,-130.64,-59.23
2025-02-26 18:19:30,520,-131.25,-59.76
2025-02-26 18:19:31,520,-131.85,-60.25
2025-02-26 18:19:32,520,-132.55,-60.51
2025-02-26 18:19:33,520,-133.13,-61.01
2025-02-26 18:19:35,520,-133.89,-61.43
2025-02-26 18:19:36,520,-134.53,-61.86
2025-02-26 18:19:37,520,-135.2,-62.06
2025-02-26 18:19:38,520,-135.74,-62.68
2025-02-26 18:19:39,520,-136.31,-62.98
2025-02-26 18:19:40,520,-136.94,-63.41
2025-02-26 18:19:42,520,-137.58,-63.9
2025-02-26 18:19:43,520,-138.15,-64.07
2025-02-26 18:19:44,520,-138.75,-64.39
2025-02-26 18:19:45,520,-139.32,-64.66
2025-02-26 18:19:46,520,-139.92,-65.05
2025-02-26 18:19:47,520,-140.43,-65.81
2025-02-26 18:19:48,520,-141.03,-65.81
2025-02-26 18:19:50,520,-141.51,-66.43
2025-02-26 18:19:51,520,-142.01,-66.89
2025-02-26 18:19:52,520,-142.62,-67.02
2025-02-26 18:19:53,520,-143.28,-67.48
2025-02-26 18:19:54,520,-143.69,-67.81
2025-02-26 18:19:55,520,-144.23,-68.17
2025-02-26 18:19:57,520,-144.7,-68.56
2025-02-26 18:19:58,520,-145.15,-68.93
2025-02-26 18:19:59,520,-145.71,-69.25
2025-02-26 18:20:00,520,-146.12,-69.55
2025-02-26 18:20:01,520,-146.72,-70.21
2025-02-26 18:20:02,520,-147.2,-70.24
2025-02-26 18:20:04,520,-147.58,-70.63
2025-02-26 18:20:05,520,-147.99,-71.09
2025-02-26 18:20:06,520,-148.46,-71.29
2025-02-26 18:20:07,520,-148.87,-71.68
2025-02-26 18:20:08,520,-149.25,-72.04
2025-02-26 18:20:09,520,-149.78,-72.34
2025-02-26 18:20:11,520,-150.22,-72.66
2025-02-26 18:20:12,520,-150.57,-73.06
2025-02-26 18:20:13,520,-151.04,-73.32
2025-02-26 18:20:14,520,-151.39,-73.74
2025-02-26 18:20:15,520,-151.8,-74.14
2025-02-26 18:20:16,520,-152.05,-74.4
2025-02-26 18:20:18,520,-152.52,-74.66
2025-02-26 18:20:19,520,-152.84,-75.02
2025-02-26 18:20:20,520,-153.21,-75.38
2025-02-26 18:20:21,520,-153.5,-75.71
2025-02-26 18:20:22,520,-153.81,-75.94
2025-02-26 18:20:23,520,-154.25,-76.26
2025-02-26 18:20:24,520,-154.53,-76.59
2025-02-26 18:20:26,520,-154.91,-76.98
2025-02-26 18:20:27,520,-155.19,-77.28
2025-02-26 18:20:28,520,-155.41,-77.54
2025-02-26 18:20:29,510,-155.98,-77.9
2025-02-26 18:20:30,510,-156.13,-78.16
2025-02-26 18:20:31,510,-156.48,-78.59
2025-02-26 18:20:33,510,-156.95,-79.08
2025-02-26 18:20:34,510,-157.23,-79.44
2025-02-26 18:20:35,510,-157.73,-79.8
2025-02-26 18:20:36,510,-158.11,-80.22
2025-02-26 18:20:37,510,-158.48,-80.58
2025-02-26 18:20:38,510,-158.8,-81.13
2025-02-26 18:20:39,510,-159.14,-81.43
2025-02-26 18:20:41,510,-159.58,-81.79
2025-02-26 18:20:42,510,-159.89,-82.15
2025-02-26 18:20:43,510,-160.17,-82.54
2025-02-26 18:20:44,510,-160.55,-82.93
2025-02-26 18:20:45,510,-161.02,-83.29
2025-02-26 18:20:46,510,-161.3,-83.71
2025-02-26 18:20:48,510,-161.71,-84.1
2025-02-26 18:20:49,510,-161.93,-84.4
2025-02-26 18:20:50,510,-162.14,-84.82
2025-02-26 18:20:51,510,-162.55,-85.08
2025-02-26 18:20:52,510,-162.93,-85.51
2025-02-26 18:20:53,510,-163.11,-85.83
2025-02-26 18:20:55,510,-163.64,-86.19
2025-02-26 18:20:56,510,-163.83,-86.55
2025-02-26 18:20:57,510,-164.05,-86.84
2025-02-26 18:20:58,510,-164.36,-87.2
2025-02-26 18:20:59,510,-164.58,-87.46
2025-02-26 18:21:00,510,-164.98,-87.75
2025-02-26 18:21:02,510,-165.3,-88.01
2025-02-26 18:21:03,510,-165.42,-88.44
2025-02-26 18:21:04,510,-165.7,-88.73
2025-02-26 18:21:05,510,-165.98,-89.09
2025-02-26 18:21:06,510,-166.23,-89.35
2025-02-26 18:21:07,510,-166.48,-89.71
2025-02-26 18:21:09,510,-166.67,-90.0
2025-02-26 18:21:10,510,-167.07,-90.36
2025-02-26 18:21:11,510,-167.13,-90.52
2025-02-26 18:21:12,510,-167.23,-90.81
2025-02-26 18:21:13,500,-167.54,-91.04
2025-02-26 18:21:14,500,-167.91,-91.53
2025-02-26 18:21:15,500,-168.07,-91.82
2025-02-26 18:21:17,500,-168.5,-92.21
2025-02-26 18:21:18,500,-168.72,-92.6
2025-02-26 18:21:19,500,-169.13,-92.99
2025-02-26 18:21:20,500,-169.41,-93.41
2025-02-26 18:21:21,500,-169.59,-93.93
2025-02-26 18:21:22,500,-170.15,-94.26
2025-02-26 18:21:24,500,-170.34,-94.42
2025-02-26 18:21:25,500,-170.62,-95.03
2025-02-26 18:21:26,500,-170.99,-95.39
